TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:55.652285,D4:22:CD:00:62:50,lw,30182855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.652285,D4:22:CD:00:62:50,lw,30183022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.684084,D4:22:CD:00:62:50,lw,30183188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.715935,D4:22:CD:00:62:50,lw,30183355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.719214,D4:22:CD:00:62:50,lw,30183522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.747970,D4:22:CD:00:62:50,lw,30183688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.747970,D4:22:CD:00:62:50,lw,30183855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.779851,D4:22:CD:00:62:50,lw,30184022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.779851,D4:22:CD:00:62:50,lw,30184188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.811602,D4:22:CD:00:62:50,lw,30184355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.811602,D4:22:CD:00:62:50,lw,30184522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.843702,D4:22:CD:00:62:50,lw,30184688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.875480,D4:22:CD:00:62:50,lw,30184855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.875480,D4:22:CD:00:62:50,lw,30185022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.891562,D4:22:CD:00:62:50,lw,30185188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.907602,D4:22:CD:00:62:50,lw,30185355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.907602,D4:22:CD:00:62:50,lw,30185522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.907602,D4:22:CD:00:62:50,lw,30185688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.907602,D4:22:CD:00:62:50,lw,30185855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.907602,D4:22:CD:00:62:50,lw,30186022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.923567,D4:22:CD:00:62:50,lw,30186188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.955483,D4:22:CD:00:62:50,lw,30186355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.955483,D4:22:CD:00:62:50,lw,30186522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.986965,D4:22:CD:00:62:50,lw,30186688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.986965,D4:22:CD:00:62:50,lw,30186855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.020026,D4:22:CD:00:62:50,lw,30187022,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.020026,D4:22:CD:00:62:50,lw,30187188,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.051012,D4:22:CD:00:62:50,lw,30187355,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.051012,D4:22:CD:00:62:50,lw,30187522,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.083033,D4:22:CD:00:62:50,lw,30187688,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.114357,D4:22:CD:00:62:50,lw,30187855,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:56.130467,D4:22:CD:00:62:50,lw,30188022,0,,,,,,,,,,,,,,,,
