TimeISO,MAC,Name,sampleTimeFine,status,qw,qx,qy,qz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz
2025-07-24T15:38:55.446548,D4:22:CD:00:62:FD,h,30181490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.446548,D4:22:CD:00:62:FD,h,30181657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.476329,D4:22:CD:00:62:FD,h,30181823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.476329,D4:22:CD:00:62:FD,h,30181990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.508530,D4:22:CD:00:62:FD,h,30182157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.508530,D4:22:CD:00:62:FD,h,30182323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.540402,D4:22:CD:00:62:FD,h,30182490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.540402,D4:22:CD:00:62:FD,h,30182657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.590828,D4:22:CD:00:62:FD,h,30182823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.604811,D4:22:CD:00:62:FD,h,30182990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.620588,D4:22:CD:00:62:FD,h,30183157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.652285,D4:22:CD:00:62:FD,h,30183323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.652285,D4:22:CD:00:62:FD,h,30183490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.684084,D4:22:CD:00:62:FD,h,30183657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.684084,D4:22:CD:00:62:FD,h,30183823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.715935,D4:22:CD:00:62:FD,h,30183990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.715935,D4:22:CD:00:62:FD,h,30184157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.747970,D4:22:CD:00:62:FD,h,30184323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.779851,D4:22:CD:00:62:FD,h,30184490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.779851,D4:22:CD:00:62:FD,h,30184657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.811602,D4:22:CD:00:62:FD,h,30184823,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.811602,D4:22:CD:00:62:FD,h,30184990,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.843702,D4:22:CD:00:62:FD,h,30185157,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.843702,D4:22:CD:00:62:FD,h,30185323,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.860693,D4:22:CD:00:62:FD,h,30185490,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.860693,D4:22:CD:00:62:FD,h,30185657,0,,,,,,,,,,,,,,,,
2025-07-24T15:38:55.891562,D4:22:CD:00:62:FD,h,30185823,0,,,,,,,,,,,,,,,,
